,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
166511,58025.0,117.73,34.57,2008,12,19,-2.093581551815667,-2.5884701626740174,-0.4948886108583506
404974,54851.0,120.57,36.9,2017,5,21,12.878235200517691,15.809406863697088,2.9311716631793967
184537,54808.0,115.63,36.23,2009,7,29,23.32252281162705,22.14882072653532,-1.1737020850917297
273280,54935.0,118.43,35.53,2012,3,13,-0.2622019505413133,-0.862140443846762,-0.5999384933054488
284841,53996.0,114.65,36.45,2013,12,16,-6.88435466934016,-5.367031468119612,1.5173232012205482
404743,54846.0,119.73,36.38,2017,2,2,-8.309577234266078,-6.890705739520162,1.4188714947459156
204693,54535.0,118.47,39.28,2010,7,18,22.75835013871597,21.34138880926097,-1.416961329454999
119387,53790.0,114.6,37.63,2007,10,6,13.383362677734668,13.407095860718968,0.0237331829842997
321833,54731.0,118.22,37.48,2014,2,19,-8.014670091152786,-6.847334452665503,1.1673356384872822
320692,54712.0,116.82,37.2,2014,7,31,22.66878330181981,24.260378476101582,1.5915951742817749
317904,54606.0,115.73,38.23,2014,3,24,7.883652442761803,7.826833915909914,-0.056818526851889
407233,54932.0,118.65,35.77,2017,7,12,25.717480237506862,24.70866570364462,-1.008814533862239
