,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
376818,54820.0,115.2,36.82,2016,8,3,30.907954446001373,31.41380381356573,0.5058493675643625
479807,54816.0,116.8,36.52,2020,9,10,26.003147418634946,25.96165769455208,-0.0414897240828651
184722,54810.0,116.27,36.87,2009,5,12,20.523855428158267,20.79081513466507,0.2669597065068032
183366,54736.0,118.67,37.43,2009,4,12,19.203516650723,19.564886753194003,0.3613701024710032
339586,54404.0,115.83,40.88,2015,11,17,6.0200806065676735,6.083609335113344,0.0635287285456707
385970,53593.0,114.57,39.83,2017,10,19,12.46493759103532,12.986297135611167,0.5213595445758479
116813,53584.0,113.17,39.57,2007,3,14,6.6286807295000125,5.972301083481284,-0.6563796460187286
267124,54755.0,120.38,37.33,2012,3,12,4.31391788671487,6.448698191206487,2.134780304491615
261795,54605.0,115.93,38.93,2012,4,30,19.32639336918143,18.917093624559985,-0.4092997446214497
304516,58016.0,116.97,34.18,2013,7,21,30.3001997433692,30.312281679608013,0.0120819362388076
255735,53994.0,114.07,35.38,2012,5,7,25.91807396649848,24.94795430016348,-0.9701196663350052
70621,54439.0,118.72,40.02,2005,6,22,28.38715668871428,28.65691872518373,0.2697620364694444
336856,53886.0,113.67,36.57,2015,3,21,14.593493974867275,13.902647599534982,-0.6908463753322955
116091,53486.0,113.77,40.37,2007,7,21,21.78661935154098,21.605470149167832,-0.1811492023731489
242730,54908.0,115.1,35.27,2011,8,21,24.6917462297288,25.18829497178248,0.4965487420536796
376408,54814.0,116.25,36.53,2016,10,21,19.367079009919,17.887395022363428,-1.4796839875555712
481164,54837.0,118.83,36.68,2020,4,26,13.47550478700006,13.546732579758492,0.0712277927584317
421229,54514.0,116.25,39.87,2018,2,21,6.109002421397928,6.598200361079778,0.4891979396818496
309862,53798.0,114.37,37.18,2014,9,2,24.396894875659484,25.67688534723073,1.2799904715712491
25928,54855.0,120.38,36.4,2003,11,19,12.488596935412586,10.541580410257271,-1.9470165251553144
231214,54519.0,116.48,39.3,2011,12,23,2.691094455450876,2.4736006157791133,-0.2174938396717625
116903,53585.0,113.27,39.17,2007,2,1,1.8688540386872257,1.57349441150107,-0.2953596271861556
320580,54710.0,116.17,37.87,2014,2,28,7.906118426143397,8.478723509677684,0.5726050835342846
189581,54940.0,119.2,35.75,2009,2,16,4.8331284000249495,6.304097239774027,1.4709688397490783
184506,54807.0,115.77,36.15,2009,11,11,5.027047650414153,5.654067583664338,0.6270199332501836
39642,53899.0,114.97,36.48,2004,9,10,24.276231535304927,24.3880776571452,0.1118461218402693
398992,54701.0,115.2,37.93,2017,8,17,28.944757985267945,29.73606341845907,0.7913054331911269
266881,54749.0,119.95,37.18,2012,1,7,3.729195050212063,3.1437269094204234,-0.5854681407916402
265682,54722.0,117.63,37.75,2012,2,29,8.352089252372668,7.970493596851567,-0.3815956555210995
254998,53983.0,114.42,35.03,2012,4,4,15.475368030643097,14.87130567993583,-0.6040623507072667
151517,54454.0,120.3,40.33,2008,3,31,10.690442653405936,10.01460118512082,-0.6758414682851157
445328,54425.0,117.47,40.4,2019,4,29,13.991290687052013,14.610064183000128,0.6187734959481173
420538,54501.0,115.68,39.97,2018,12,10,-1.5660931211684148,-0.6506083269921775,0.9154847941762372
151680,54499.0,116.22,40.22,2008,3,10,12.608482748986134,13.058097569049888,0.4496148200637542
80908,54853.0,120.42,36.17,2005,3,13,5.5480815171391535,6.865878964714445,1.317797447575292
362168,53699.0,114.95,38.18,2016,12,19,4.6604293606919605,5.537182861999487,0.8767535013075252
327772,54927.0,117.2,35.1,2014,3,19,12.606828205615992,11.677530311599163,-0.9292978940168286
43119,54436.0,118.95,40.42,2004,12,20,-1.205266216553904,-0.4328428426172051,0.772423373936699
135866,54834.0,118.28,36.87,2007,3,6,3.074791543564096,4.142318633379226,1.0675270898151297
34838,53584.0,113.17,39.57,2004,2,21,4.982031004211232,7.395630079196862,2.41359907498563
215148,54914.0,116.08,35.42,2010,12,24,2.316054938839919,2.4135384940858384,0.0974835552459194
150749,54429.0,117.95,40.2,2008,3,7,8.960206804164589,8.366904367869573,-0.5933024362950157
89537,53773.0,114.62,36.33,2006,6,10,23.094199073686408,23.215056506999517,0.1208574333131018
12071,54507.0,115.52,39.33,2003,4,22,15.150439466216492,14.540019638484418,-0.6104198277320751
291745,54620.0,115.57,38.48,2013,8,17,32.98703205487492,33.971566187246715,0.9845341323717918
205026,54596.0,116.2,39.77,2010,12,31,0.99475984589092,0.0667053696020097,-0.9280544762889102
352764,54848.0,119.42,35.98,2015,5,16,18.93357779202537,20.560421695363907,1.6268439033385318
38308,53880.0,113.23,36.33,2004,8,22,20.936129029531504,21.4235663435558,0.4874373140242979
14037,54533.0,118.1,39.58,2003,5,3,20.249425032018248,21.06846321711873,0.8190381851004781
178529,54594.0,116.35,39.72,2009,10,17,14.799862272238634,14.730620582786011,-0.0692416894526211
255586,53992.0,114.52,35.65,2012,8,28,27.39444401696803,27.641225335529946,0.2467813185619079
