,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
274014,57083.0,113.65,34.72,2012,4,16,16.863682995710235,17.36135797155449,0.4976749758442551
327060,54915.0,116.6,35.43,2014,1,21,-5.712439263131706,-5.060551347926489,0.6518879152052177
36394,53695.0,114.68,38.35,2004,9,2,28.209937443599504,29.71424140953036,1.5043039659308517
195426,53693.0,114.13,38.03,2010,4,9,13.944608916497677,11.09362884212612,-2.8509800743715576
168112,53498.0,115.03,40.57,2009,4,29,13.178374428905046,13.440148488492166,0.2617740595871201
86316,58045.0,119.6,34.2,2005,3,28,8.742688703122857,9.393478610217556,0.6507899070946976
414881,53789.0,114.63,37.88,2018,3,27,22.69442038439277,23.07774117426432,0.3833207898715472
227928,54404.0,115.83,40.88,2011,9,15,17.651537700061677,17.55074408194814,-0.100793618113542
306510,53491.0,114.38,40.68,2014,8,31,23.326040097225967,22.618024678549343,-0.7080154186766308
193918,53499.0,114.73,40.77,2010,12,28,-13.497168846290563,-12.985265687658773,0.5119031586317906
34749,53580.0,113.1,39.82,2004,4,16,15.781412940873446,16.174348254557582,0.3929353136841325
40225,53985.0,113.82,35.5,2004,11,30,0.4702666396357391,0.4667260865903437,-0.0035405530453954
250732,53688.0,114.55,38.42,2012,4,30,19.991490139605663,22.29440726363237,2.3029171240267097
379806,54916.0,116.85,35.57,2016,11,29,2.4661051204788675,1.760282660146279,-0.7058224603325884
124465,54432.0,118.47,40.62,2007,12,15,-9.019457636636302,-10.069096386216234,-1.0496387495799322
118066,53692.0,114.98,38.73,2007,3,12,0.7488890499575307,1.2464774073086522,0.4975883573511213
63540,53499.0,114.73,40.77,2005,6,21,28.134841889194288,28.91444288236228,0.7796009931679819
106420,54816.0,116.8,36.52,2006,5,27,18.370616452631744,20.89410632124097,2.523489868609225
399112,54703.0,115.88,37.8,2017,11,7,12.120518803630375,12.177461103877786,0.0569423002474103
372445,54631.0,115.15,37.07,2016,12,5,1.860421572349848,2.449447771569244,0.5890261992193961
432117,54905.0,115.93,35.58,2018,3,28,25.571977852480696,23.2465874800554,-2.3253903724253
387961,53788.0,113.57,37.33,2017,1,31,-7.627708611454956,-14.256965669259198,-6.629257057804242
340498,54428.0,117.4,40.03,2015,8,31,29.355703681398182,28.666970295479494,-0.6887333859186846
403725,54828.0,117.68,36.23,2017,5,31,31.984519170182093,31.429667995412423,-0.5548511747696772
43033,54434.0,118.33,40.17,2004,7,3,31.758246290577983,32.87250607139728,1.1142597808192996
223684,53784.0,114.78,37.75,2011,1,16,-13.934636806738292,-12.235913569862037,1.6987232368762566
475084,54622.0,117.37,38.98,2020,12,27,-3.808526474064022,-3.8247645085864046,-0.0162380345223835
444520,54404.0,115.83,40.88,2019,7,14,26.77461245111957,25.988479595213853,-0.786132855905727
217766,57096.0,114.78,34.53,2010,5,23,23.86129035138193,26.54885931188732,2.6875689605053843
433289,54923.0,117.93,35.72,2018,9,26,20.25249591074529,20.593793627048207,0.3412977163029183
288166,54512.0,116.28,39.42,2013,2,15,-7.2707156666302595,-6.186870645540622,1.0838450210896386
35153,53593.0,114.57,39.83,2004,11,20,-4.847798705501645,-3.108256790294718,1.7395419152069267
77373,54734.0,118.0,37.35,2005,9,4,23.915954566618037,24.545372179566563,0.6294176129485329
441966,53884.0,113.03,36.52,2019,7,10,23.80023112500857,25.2454443155616,1.4452131905530337
420426,54499.0,116.22,40.22,2018,10,28,10.651235330414211,9.991468628189146,-0.6597667022250651
444745,54408.0,115.22,40.38,2019,6,1,20.727371371883205,22.145895178879893,1.418523806996692
360317,53498.0,115.03,40.57,2016,2,27,-7.533110421537574,-7.320402989801288,0.2127074317362867
25651,54851.0,120.57,36.9,2003,7,20,35.14982316536912,34.849052302321525,-0.300770863047596
463926,53596.0,115.13,38.85,2020,9,11,26.77461245111957,27.027240562092093,0.2526281109725232
395484,54529.0,117.82,39.35,2017,1,14,-7.88494702116338,-7.479944088743133,0.4050029324202456
