,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
34265,53488.0,113.58,40.03,2004,5,16,9.434283560461516,12.244996201673317,2.810712641211799
105621,54804.0,115.18,36.3,2006,12,27,-4.930541087824401,-4.510796433694238,0.4197446541301639
251955,53783.0,113.72,37.6,2012,8,31,22.33066166206555,22.50566778726668,0.1750061252011328
401827,54800.0,115.25,37.0,2017,4,6,14.36302509157679,14.1113426982317,-0.2516823933450905
393246,54436.0,118.95,40.42,2017,4,9,8.886256178922666,9.312523629883712,0.4262674509610438
272258,54916.0,116.85,35.57,2012,1,23,-9.145605214701709,-7.61065442464866,1.5349507900530464
244740,57079.0,113.03,34.95,2011,7,2,32.33258519725523,31.77850251322563,-0.554082684029602
385718,53585.0,113.27,39.17,2017,1,28,-7.535973318690027,-7.343377491649612,0.1925958270404137
418070,53996.0,114.65,36.45,2018,4,21,20.89149887704618,21.107038987012228,0.2155401099660459
204663,54535.0,118.47,39.28,2010,6,10,21.11372931237407,19.874903623250116,-1.2388256891239564
179797,54616.0,116.85,38.35,2009,8,23,23.7124447201889,23.914616625986717,0.2021719057978153
228061,54405.0,115.5,40.42,2011,3,7,-6.006931227185169,-4.503869311108351,1.5030619160768175
82042,54915.0,116.6,35.43,2005,7,13,29.946504967954464,29.883047272659788,-0.0634576952946766
60520,58004.0,115.15,34.65,2004,3,26,9.777062026825046,9.080875691093832,-0.6961863357312144
226488,53983.0,114.42,35.03,2011,10,31,15.412200345229294,13.826724696677507,-1.585475648551789
285581,54408.0,115.22,40.38,2013,2,10,-9.998769834474505,-9.9721790394152,0.0265907950593042
91994,53893.0,114.95,36.77,2006,5,1,18.168640117219585,18.247534560003302,0.0788944427837208
321388,54724.0,117.13,37.32,2014,12,21,-8.48499208157105,-7.228848714621362,1.2561433669496882
349191,54738.0,118.4,37.05,2015,3,21,11.014923357451211,9.426241427726248,-1.5886819297249666
356221,57085.0,113.33,34.53,2015,2,3,-1.7732988855491771,-1.2301941638858191,0.543104721663358
348634,54728.0,117.35,37.77,2015,11,12,6.6274018240165375,5.92105874624955,-0.7063430777669888
380580,54935.0,118.43,35.53,2016,4,6,10.581805237861383,13.235904892067676,2.654099654206292
285304,54401.0,114.92,40.77,2013,12,23,-10.222545902837842,-11.223312339910825,-1.000766437072981
141037,58002.0,115.58,34.85,2007,10,5,24.72575748186272,21.632185771708716,-3.0935717101540057
110753,54921.0,116.33,35.42,2006,9,24,22.90495991738325,22.99537907407673,0.0904191566934713
289292,54529.0,117.82,39.35,2013,10,9,17.83583408323867,18.13151135270564,0.2956772694669709
96247,54452.0,119.8,40.8,2006,11,27,-8.527651327891519,-7.66190859926004,0.8657427286314778
171446,53880.0,113.23,36.33,2009,12,26,-10.74424448070763,-12.139116475631065,-1.3948719949234327
487278,58036.0,118.72,34.55,2020,10,22,11.2323543272735,9.814892561811304,-1.4174617654621962
242881,54910.0,116.05,35.82,2011,6,7,26.809805079774343,27.90219804769331,1.0923929679189683
242127,54900.0,115.02,35.7,2011,6,18,27.843402223687143,27.53550010301339,-0.3079021206737593
132401,54728.0,117.35,37.77,2007,8,31,25.46205739978912,24.2316497976552,-1.2304076021339192
183527,54738.0,118.4,37.05,2009,11,16,-6.213998767721777,-6.557756784154308,-0.3437580164325311
475645,54633.0,115.27,37.5,2020,7,7,31.623009270241862,29.064958324862538,-2.5580509453793208
48532,54628.0,117.48,38.15,2004,7,24,29.72861973679372,29.65785605841801,-0.0707636783757088
260031,54522.0,117.73,39.88,2012,9,5,19.147487987654905,19.7361625812284,0.5886745935734936
58208,54935.0,118.43,35.53,2004,4,30,11.29363618958622,13.92399522894758,2.630359039361359
441987,53885.0,113.2,36.12,2019,3,11,0.4088600873981396,0.1874513923419868,-0.2214086950561528
196339,53784.0,114.78,37.75,2010,8,1,28.160597796653928,27.793068002942444,-0.3675297937114905
76344,54715.0,116.52,37.32,2005,3,27,10.095262967160808,7.960370080493258,-2.1348928866675467
116623,53499.0,114.73,40.77,2007,4,3,0.5858245790610934,-0.8264030585797877,-1.4122276376408809
245335,57088.0,113.5,34.18,2011,6,21,29.17340532024584,29.373399836069368,0.1999945158235334
75310,54644.0,117.12,38.05,2005,2,2,-8.891745308819779,-10.81690666232726,-1.9251613535074816
235025,54633.0,115.27,37.5,2011,7,23,34.19859329522074,34.25427414330757,0.0556808480868298
412221,53492.0,114.15,40.1,2018,6,20,21.866327675463875,23.098607657844767,1.232279982380888
280806,53780.0,113.15,37.9,2013,12,17,-10.69288400142427,-9.693873929575275,0.9990100718489944
375101,54738.0,118.4,37.05,2016,8,25,25.94124328722848,26.0297158952602,0.088472608031715
359299,58044.0,119.23,34.55,2015,4,4,6.155085734015074,9.556348080933828,3.4012623469187524
217044,57085.0,113.33,34.53,2010,2,6,-3.3668843961091466,-0.4134890921576286,2.9533953039515177
397771,54620.0,115.57,38.48,2017,3,4,2.9706554690746896,4.27910408659977,1.308448617525081
385033,53487.0,113.42,40.08,2017,5,23,11.248137944471226,14.262735660854974,3.0145977163837485
325060,54837.0,118.83,36.68,2014,6,12,23.518371670404555,23.51915892442388,0.0007872540193218
471237,54499.0,116.22,40.22,2020,7,2,24.97857705131995,26.02677259431905,1.048195542999096
